sf_ind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
coeff_ind,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0000,1641.251920364944,146.4177490836554,166.07984556154886,1981.2244382371732,1628.9682893656407,164.43753173005942,206.32360687135784,1928.7314099687862,1656.2547034628658,108.17398813018059,210.65052624920492,1936.344999114448,1722.9223574255118,149.82086163330158,194.6831706050277,1945.7081064780903,1642.152394977147,204.32004126460407,246.3708755621279,1967.4563465351828,1745.8872716318156,153.39789166215732,274.371359675019,1987.9292551318606,1662.2518387327234,237.37741737328173,301.2688151353238,1951.6217693765782,1688.5942364941586,241.59532003362514,386.97689373209846,1989.8021483166976,1640.4703214856079,267.51109921934005,469.4378262643669,1963.7842620821455,1696.8773096846742,303.907374268874,502.9264931808749,1986.9990185894428,1644.9704101626107,401.9369775294951,578.374126198305,1997.2449078121392,1707.5014535208695,437.61529472953555,616.1563327402577,2051.8361398251304,1705.66255130444,505.40046530921273,723.8652407817796,1990.732253045489,1743.5064749379414,633.680754627132,886.8912805449323,1998.864093049105,1768.0684727003031,650.803894010734,945.8381387688139,2006.3806600900177,1761.7259454896898,810.4646716374639,1144.277156871999,1964.8226858551072,1807.7128641853697,1009.8979955243796,1248.584745771831,2088.00627461063,1755.5273949320115,1171.5969975794928,1398.813215079455,2065.982373428149,1849.0424637104932,1350.723184406269,1538.1338896488326,1971.2885812937905,1872.1092758762043,1615.8137707885921,1851.7288178122092,2055.117108421279
0001,199.3791145203949,1951.9802176361572,1690.9833441041164,122.27052148820134,155.34886178460337,1947.9821684939998,1674.0047011372942,124.80127983036977,130.76355790998704,1970.743254410705,1638.5244839287043,109.3727683959158,199.83558716152672,1863.107031728409,1654.6871742670926,127.16253750503272,151.8020028391104,1880.462248532861,1611.0723106255393,143.97604405826564,156.5383905556822,1887.062017205521,1549.8567948448292,115.5908106888425,163.16227707975202,1856.0732030275062,1472.593929230702,90.72580718807761,166.05269599927777,1911.7410355677625,1524.326876420771,109.17092492219491,126.59105684709307,1798.9518547545465,1469.5439434432906,142.97303825651142,212.68998549357346,1699.4613236240855,1393.7501375518268,102.86192571044809,144.07457892118344,1604.4718430868063,1222.325952307944,115.6021008837817,172.91285683706212,1615.3595308953434,1192.6511987812792,104.07919202661337,178.5803400592568,1566.8891672660272,1129.4321456430434,99.04419637562876,153.45694339156105,1510.7392557002956,997.9350128695127,102.12041717857916,143.25563864368655,1380.7822573496603,868.6228098728675,50.58398133705252,102.31666252229697,1242.5550611797148,827.1694077738748,90.77380165824101,130.58136768084626,1089.5092160550698,648.303607504474,97.75960018807753,121.06818621833438,938.0672544014054,448.1953080544193,89.68168752266226,107.18233273649437,704.0547526625503,316.6004923233549,44.553008768118914,81.10125307856929,425.13784358710245,167.2098262803123,62.41345006666337
0010,154.4017969561005,1658.0185562796355,2005.6003469633838,145.91846013049303,193.19454554802905,1696.9074337479904,1956.3310799379208,186.99457651474822,172.5377215276855,1653.8120910600533,1939.1680270036823,186.26447547340362,167.00717357242118,1704.805589268249,1855.5857156378656,161.0883586132783,141.3682260727676,1629.544392239134,1898.2361918322044,174.85062596551336,145.8837070883314,1685.5112072727297,1835.1920131635163,165.25427234879874,190.29151471923265,1603.9554193591484,1830.4424722218755,152.30563556819715,142.03770603182323,1608.9469038927457,1694.028470503929,139.97585867936309,183.3882400601555,1619.1221285232687,1672.9307380204707,119.64841249201184,160.3076843163095,1606.2904623245788,1640.3240268863199,145.61124741019296,176.48385751338836,1505.9554387498533,1566.6312720871356,149.3606113362591,137.80504010773552,1387.9454017895157,1477.5454653934758,129.3990585471131,96.60754166996077,1335.5539452959383,1378.4543440744246,110.21627662399051,122.49483002489512,1165.6290277365017,1218.2106311821135,125.79312130498835,112.61207038241398,1194.1367204056573,1148.1118739931999,89.46163779632484,131.22670005675425,1030.3685961826725,981.2056954794938,103.00398011110923,117.43457131551438,929.8507747556457,878.5802452107893,121.3277491608667,142.98978516970502,734.8636660455703,639.5833747963696,73.8938673908738,75.96318244527563,542.0371837016701,508.39763180143865,78.72986264402805,93.34527359095459,307.3611840230257,244.02739996312906,33.40531956697822
0011,1935.9470342609695,180.866392165789,119.72442786388697,1728.519361542883,1905.9499949754747,175.04910707479993,113.55727618732703,1730.146918774716,1931.2589476365642,162.35134510298974,159.7749632894147,1756.8984539063622,1890.882780026821,156.48148778869415,199.45669382800247,1656.0954332850972,1995.412917825505,142.19382995717808,165.99852803600336,1705.3794963101318,1866.0831846751867,184.44539982415122,293.11866691328737,1635.1985883623133,1923.1555369749792,184.0110211214087,275.9295572633134,1756.8469694549608,1962.5256267121315,213.45684612693208,325.2709739489093,1712.5443217707443,1954.9026912277511,240.83010693792824,387.26145676019877,1683.5958652084894,1847.8172425784437,277.7677618061404,437.1449345548341,1643.3539163038965,1929.299231312523,385.9163619814626,546.3575704518607,1654.2968568654576,1932.8453924444727,452.7036498213007,607.7118439301444,1734.2531209359777,1959.1841092663917,520.5954410973932,711.9464295973739,1700.284437364042,1998.6749575565086,600.3863345809438,782.5393944575685,1674.5878685309592,1934.238357019049,624.5681863273892,941.8425753795099,1805.771831057958,2000.1019321395208,772.656779280725,1059.6356733671594,1780.8485561948478,1896.3733620762832,958.8615689689136,1164.1778590343672,1625.2277488956577,1924.1437850703128,1093.7099699617684,1383.814537329467,1718.353121663522,1816.1022151586226,1302.9984594185248,1529.5616380492872,1803.0789513339137,1877.7685884363455,1585.905635449829,1704.437746554957,1805.2956715602143
0100,4.742310114481257e-12,,5.320032120999935e-12,,5.958514965340254e-13,,4.040047078923368,2.347205830849526e-12,,2.1481728613818862e-12,1.3416877920478032,1.6699608641995538e-11,,,6.001426057315472,1.325160320085378e-12,3.708065213388345e-13,0.6705407816534724,11.268506740551068,,,10.525154328159793,3.0946139944508375,,,3.258135406435103e-13,3.99234428339907e-12,,5.131074777846474e-12,18.331917179140618,5.845970680196794e-14,,,2.0306858253243716,6.437923194704483,1.6091420061456843e-12,,3.1092265738506646e-13,2.8279830903519144e-13,,8.047148152912423e-13,23.175042986127803,1.2820042336741944e-12,3.733172787616246e-12,1.581758742676175e-11,12.34455481630503,,5.391741052228927,,3.3582033428244884,3.834990161330075e-14,,,3.6279232927278332e-12,1.7023243132783996e-12,5.609577781337051,,2.225859161625385,6.496371373047853,5.286690437636063e-12,,7.819453867125295,1.3454767339365183,2.798416202541218e-13,,,2.335378336528865,5.252254726517518e-13,2.1927944215179712e-13,3.899837444284613,2.0863139029423695e-12,,,,,2.8727092048468766e-12,6.894962573979202e-13,,3.8570546970618895e-12,0.6301373448845466
0110,3.3326218053021845,,2.0825245133503263e-11,8.710202104984306,6.830582445689105e-14,1.5362663669405557e-14,,22.540028254511295,9.977867514868025,3.2924371237176564e-12,,11.5601248256251,5.525063402539432,7.449217702100788e-15,1.2083200108883863e-13,5.982038684311984,0.10209164860103932,2.757645382932359e-12,,,17.31866212378774,,2.6173326201674174e-13,0.18763955637081633,8.541927473508515e-13,,,21.08136130961989,18.66514604613296,4.339166490853995e-14,6.0765326418636e-13,,,,,0.9135067187029521,2.0617119739586864,3.954776197007733e-13,5.965038050770354e-13,4.145430378869726,2.3361807009302654e-13,1.7954094022045938e-12,9.703214902574697e-12,0.7834438510637105,2.48809984000645,4.811041803387105e-13,,1.0212013627182417,,2.2758132048805377e-12,8.229436173785572e-13,13.417101677703782,8.09680871503851,2.5335488644095266e-12,1.8035497987916541e-13,7.517081094812821,7.179307253006643,3.826009740146366e-13,,2.608007774401868,10.950363249492483,2.0754660671833645e-12,,,8.640469253713007e-14,,5.749873166027535e-13,8.22969819199392,10.240157345155069,,,,,8.850205995575983e-13,,4.598119979130645,10.317675599879626,6.02382538991632e-13,,1.848964665989492
0111,4.206945135678576e-12,13.043207852927717,1.6407964261366467e-11,1.5821988630284473e-13,3.628684165483693e-13,3.098369949277799e-13,1.0048145854864993e-13,8.962473029895147e-13,,6.0487501848103566e-12,4.519296991755545e-13,9.676800200443363e-12,,3.4681745729415667e-13,1.7562831749898603e-13,1.7938583806931187e-12,5.314426741558076e-13,14.454229791970548,,,,6.708903173111551,3.519656083510875e-13,5.158076165490263e-15,,18.61403787259366,1.901255140736996e-12,,1.5648165475521357e-12,1.9453561415287528e-13,3.055070105779377,7.990864439870633e-14,,11.182084878119444,,6.218166240701435e-13,,1.597056379286351,3.3079210045780776e-12,,,13.257119021607465,1.1590213272634486e-11,3.881341340933355e-12,8.685083624233435e-12,4.911611756549953e-12,,,,7.764969603292656,7.475722705567597e-13,2.3322763775706976,,23.94274693943231,1.156670532327615,3.465433391365135e-12,,6.511735462728201,,2.789898771260544e-12,,8.437152750539675e-13,,3.0877751934109063e-13,,,5.995093191477276,20.312182096565532,5.623390733057566,,,,,,,4.424553402206722,1.5936811671225272e-12,,,1.4354087851057434e-12
1001,1.1772435003015117e-12,1.4128479113852936,,,1.2189354928730514,,12.343425271495478,4.87484510769685,,5.252628249865662,0.059376709657971385,,,18.024524835288428,10.186611968634718,1.3090408714411163e-12,1.1806571345585049e-13,11.121713080337756,10.433583993832489,4.2531602561677803e-13,8.827986457897018e-13,4.365644231894046,9.326372879893611,3.096297174952573e-15,,13.77183868594416,,1.5634267829026094e-12,1.8138409814383825e-12,11.459054046115467,3.7861983649874134,,1.883800597067206e-14,,4.19558631057841,5.498965088414722e-12,,21.382536498327433,,,,12.866142223607321,6.05692504555787,4.009697594773202e-12,6.683930469570832,4.368674706778984,4.325088889810834,,,1.415570131433767,14.897443005763767,,,,0.8192174081815673,1.5834594784469233e-12,,4.306568025611379,1.1051051169419888,3.493246924363147e-12,,5.825619046049913,1.210793618144912e-14,,,3.246472508140405e-13,2.5537741319580545,9.006701092405256e-13,2.150900326242652,3.8152790869202478,2.114137864610028e-12,,,,2.5126571016973603e-13,,9.774844236982994e-14,4.61246753275359e-13,,0.9231478147416623
